Manufacturer,Tool Type,Series,Family Code,Part Number,Thread Size,Diameter,Shank Dia,LOC,OAL,Flutes,Coating,Material Focus,List Price,Source File,Imported At,End Geometry,Flute Count,Shank,Corner,Allowed Materials,Source Rule,Flute Length,Overall Length,Material,Catalog Diameter Label,Catalog Page,Catalog Style Description,Diameter Decimal,Shank Decimal,LOC Decimal,OAL Decimal,Manufacturer Key,Tool Type Key,Series Key,Part Number Key,Material Focus Key
Helical Solutions,End Mill,H35ALV-C-3,H35ALV-C-3,81993,,0.25,0.25,0.75,2.5,3,Uncoated,Aluminum,40.2,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.25,0.25,0.75,2.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,81993,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,H35ALV-C-3,81994,,0.25,0.25,0.75,2.5,3,Zplus,Aluminum,52.5,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.25,0.25,0.75,2.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,81994,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,H35ALV-C-3,81995,,0.25,0.25,1.0,3.0,3,Uncoated,Aluminum,48.9,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.25,0.25,1.0,3.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,81995,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,H35ALV-C-3,81996,,0.25,0.25,1.0,3.0,3,Zplus,Aluminum,60.9,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.25,0.25,1.0,3.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,81996,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82000,,0.125,0.125,0.25,1.5,3,Uncoated,Aluminum,25.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.125,0.125,0.25,1.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82000,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82001,,0.1875,0.1875,0.5,2.0,3,Uncoated,Aluminum,25.8,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.1875,0.1875,0.5,2.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82001,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82002,,0.25,0.25,0.75,2.5,3,Uncoated,Aluminum,26.6,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.25,0.25,0.75,2.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82002,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82003,,0.3125,0.3125,1.0,3.0,3,Uncoated,Aluminum,27.4,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.3125,0.3125,1.0,3.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82003,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82004,,0.375,0.375,1.25,3.5,3,Uncoated,Aluminum,28.2,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.375,0.375,1.25,3.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82004,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82005,,0.4375,0.4375,0.25,4.0,3,Uncoated,Aluminum,29.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.4375,0.4375,0.25,4.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82005,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82006,,0.5,0.5,0.5,1.5,3,Uncoated,Aluminum,29.8,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.5,0.5,0.5,1.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82006,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82007,,0.5625,0.5625,0.75,2.0,3,Uncoated,Aluminum,30.6,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.5625,0.5625,0.75,2.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82007,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82008,,0.625,0.625,1.0,2.5,3,Uncoated,Aluminum,31.4,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.625,0.625,1.0,2.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82008,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82009,,0.6875,0.6875,1.25,3.0,3,Uncoated,Aluminum,32.2,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.6875,0.6875,1.25,3.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82009,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82010,,0.125,0.125,0.25,3.5,3,Uncoated,Aluminum,33.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.125,0.125,0.25,3.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82010,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82011,,0.1875,0.1875,0.5,4.0,3,Uncoated,Aluminum,33.8,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.1875,0.1875,0.5,4.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82011,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82012,,0.25,0.25,0.75,1.5,3,Uncoated,Aluminum,34.6,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.25,0.25,0.75,1.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82012,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82013,,0.3125,0.3125,1.0,2.0,3,Uncoated,Aluminum,35.4,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.3125,0.3125,1.0,2.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82013,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82014,,0.375,0.375,1.25,2.5,3,Uncoated,Aluminum,36.2,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.375,0.375,1.25,2.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82014,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82015,,0.4375,0.4375,0.25,3.0,3,Uncoated,Aluminum,37.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.4375,0.4375,0.25,3.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82015,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82016,,0.5,0.5,0.5,3.5,3,Uncoated,Aluminum,37.8,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.5,0.5,0.5,3.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82016,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82017,,0.5625,0.5625,0.75,4.0,3,Uncoated,Aluminum,38.6,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.5625,0.5625,0.75,4.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82017,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82018,,0.625,0.625,1.0,1.5,3,Uncoated,Aluminum,39.4,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.625,0.625,1.0,1.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82018,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82019,,0.6875,0.6875,1.25,2.0,3,Uncoated,Aluminum,40.2,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.6875,0.6875,1.25,2.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82019,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82020,,0.125,0.125,0.25,2.5,3,Uncoated,Aluminum,41.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.125,0.125,0.25,2.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82020,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82021,,0.1875,0.1875,0.5,3.0,3,Uncoated,Aluminum,41.8,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.1875,0.1875,0.5,3.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82021,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82022,,0.25,0.25,0.75,3.5,3,Uncoated,Aluminum,42.6,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.25,0.25,0.75,3.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82022,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82023,,0.3125,0.3125,1.0,4.0,3,Uncoated,Aluminum,43.4,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.3125,0.3125,1.0,4.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82023,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82024,,0.375,0.375,1.25,1.5,3,Uncoated,Aluminum,44.2,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.375,0.375,1.25,1.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82024,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82025,,0.4375,0.4375,0.25,2.0,3,Uncoated,Aluminum,45.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.4375,0.4375,0.25,2.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82025,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82026,,0.5,0.5,0.5,2.5,3,Uncoated,Aluminum,45.8,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.5,0.5,0.5,2.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82026,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82027,,0.5625,0.5625,0.75,3.0,3,Uncoated,Aluminum,46.6,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.5625,0.5625,0.75,3.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82027,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82028,,0.625,0.625,1.0,3.5,3,Uncoated,Aluminum,47.4,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.625,0.625,1.0,3.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82028,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82029,,0.6875,0.6875,1.25,4.0,3,Uncoated,Aluminum,48.2,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.6875,0.6875,1.25,4.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82029,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82030,,0.125,0.125,0.25,1.5,3,Uncoated,Aluminum,49.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.125,0.125,0.25,1.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82030,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82031,,0.1875,0.1875,0.5,2.0,3,Uncoated,Aluminum,49.8,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.1875,0.1875,0.5,2.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82031,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82032,,0.25,0.25,0.75,2.5,3,Uncoated,Aluminum,50.6,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.25,0.25,0.75,2.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82032,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82033,,0.3125,0.3125,1.0,3.0,3,Uncoated,Aluminum,51.4,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.3125,0.3125,1.0,3.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82033,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82034,,0.375,0.375,1.25,3.5,3,Uncoated,Aluminum,52.2,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.375,0.375,1.25,3.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82034,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82035,,0.4375,0.4375,0.25,4.0,3,Uncoated,Aluminum,53.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.4375,0.4375,0.25,4.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82035,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82036,,0.5,0.5,0.5,1.5,3,Uncoated,Aluminum,53.8,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.5,0.5,0.5,1.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82036,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82037,,0.5625,0.5625,0.75,2.0,3,Uncoated,Aluminum,54.6,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.5625,0.5625,0.75,2.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82037,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82038,,0.625,0.625,1.0,2.5,3,Uncoated,Aluminum,55.4,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.625,0.625,1.0,2.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82038,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82039,,0.6875,0.6875,1.25,3.0,3,Uncoated,Aluminum,56.2,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.6875,0.6875,1.25,3.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82039,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82040,,0.125,0.125,0.25,3.5,3,Uncoated,Aluminum,57.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.125,0.125,0.25,3.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82040,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82041,,0.1875,0.1875,0.5,4.0,3,Uncoated,Aluminum,57.8,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.1875,0.1875,0.5,4.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82041,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82042,,0.25,0.25,0.75,1.5,3,Uncoated,Aluminum,58.6,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.25,0.25,0.75,1.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82042,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82043,,0.3125,0.3125,1.0,2.0,3,Uncoated,Aluminum,59.4,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.3125,0.3125,1.0,2.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82043,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82044,,0.375,0.375,1.25,2.5,3,Uncoated,Aluminum,60.2,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.375,0.375,1.25,2.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82044,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82045,,0.4375,0.4375,0.25,3.0,3,Uncoated,Aluminum,61.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.4375,0.4375,0.25,3.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82045,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82046,,0.5,0.5,0.5,3.5,3,Uncoated,Aluminum,61.8,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.5,0.5,0.5,3.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82046,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82047,,0.5625,0.5625,0.75,4.0,3,Uncoated,Aluminum,62.6,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.5625,0.5625,0.75,4.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82047,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82048,,0.625,0.625,1.0,1.5,3,Uncoated,Aluminum,63.4,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.625,0.625,1.0,1.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82048,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82049,,0.6875,0.6875,1.25,2.0,3,Uncoated,Aluminum,64.2,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.6875,0.6875,1.25,2.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82049,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82050,,0.125,0.125,0.25,2.5,3,Uncoated,Aluminum,65.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.125,0.125,0.25,2.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82050,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82051,,0.1875,0.1875,0.5,3.0,3,Uncoated,Aluminum,65.8,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.1875,0.1875,0.5,3.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82051,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82052,,0.25,0.25,0.75,3.5,3,Uncoated,Aluminum,66.6,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.25,0.25,0.75,3.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82052,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82053,,0.3125,0.3125,1.0,4.0,3,Uncoated,Aluminum,67.4,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.3125,0.3125,1.0,4.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82053,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82054,,0.375,0.375,1.25,1.5,3,Uncoated,Aluminum,68.2,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.375,0.375,1.25,1.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82054,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82055,,0.4375,0.4375,0.25,2.0,3,Uncoated,Aluminum,69.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.4375,0.4375,0.25,2.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82055,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82056,,0.5,0.5,0.5,2.5,3,Uncoated,Aluminum,69.8,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.5,0.5,0.5,2.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82056,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82057,,0.5625,0.5625,0.75,3.0,3,Uncoated,Aluminum,70.6,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.5625,0.5625,0.75,3.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82057,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82058,,0.625,0.625,1.0,3.5,3,Uncoated,Aluminum,71.4,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.625,0.625,1.0,3.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82058,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82059,,0.6875,0.6875,1.25,4.0,3,Uncoated,Aluminum,72.2,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.6875,0.6875,1.25,4.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82059,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82060,,0.125,0.125,0.25,1.5,3,Uncoated,Aluminum,73.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.125,0.125,0.25,1.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82060,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82061,,0.1875,0.1875,0.5,2.0,3,Uncoated,Aluminum,73.8,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.1875,0.1875,0.5,2.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82061,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82062,,0.25,0.25,0.75,2.5,3,Uncoated,Aluminum,74.6,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.25,0.25,0.75,2.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82062,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82063,,0.3125,0.3125,1.0,3.0,3,Uncoated,Aluminum,75.4,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.3125,0.3125,1.0,3.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82063,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82064,,0.375,0.375,1.25,3.5,3,Uncoated,Aluminum,76.2,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.375,0.375,1.25,3.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82064,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82065,,0.4375,0.4375,0.25,4.0,3,Uncoated,Aluminum,77.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.4375,0.4375,0.25,4.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82065,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82066,,0.5,0.5,0.5,1.5,3,Uncoated,Aluminum,77.8,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.5,0.5,0.5,1.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82066,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82067,,0.5625,0.5625,0.75,2.0,3,Uncoated,Aluminum,78.6,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.5625,0.5625,0.75,2.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82067,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82068,,0.625,0.625,1.0,2.5,3,Uncoated,Aluminum,79.4,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.625,0.625,1.0,2.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82068,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82069,,0.6875,0.6875,1.25,3.0,3,Uncoated,Aluminum,80.2,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.6875,0.6875,1.25,3.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82069,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82070,,0.125,0.125,0.25,3.5,3,Uncoated,Aluminum,81.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.125,0.125,0.25,3.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82070,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82071,,0.1875,0.1875,0.5,4.0,3,Uncoated,Aluminum,81.8,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.1875,0.1875,0.5,4.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82071,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82072,,0.25,0.25,0.75,1.5,3,Uncoated,Aluminum,82.6,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.25,0.25,0.75,1.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82072,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82073,,0.3125,0.3125,1.0,2.0,3,Uncoated,Aluminum,83.4,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.3125,0.3125,1.0,2.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82073,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82074,,0.375,0.375,1.25,2.5,3,Uncoated,Aluminum,84.2,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.375,0.375,1.25,2.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82074,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82075,,0.4375,0.4375,0.25,3.0,3,Uncoated,Aluminum,85.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.4375,0.4375,0.25,3.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82075,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82076,,0.5,0.5,0.5,3.5,3,Uncoated,Aluminum,85.8,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.5,0.5,0.5,3.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82076,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82077,,0.5625,0.5625,0.75,4.0,3,Uncoated,Aluminum,86.6,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.5625,0.5625,0.75,4.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82077,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82078,,0.625,0.625,1.0,1.5,3,Uncoated,Aluminum,87.4,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.625,0.625,1.0,1.5,HELICAL SOLUTIONS,END MILL,H35ALVC3,82078,ALUMINUM
Helical Solutions,End Mill,H35ALV-C-3,,82079,,0.6875,0.6875,1.25,2.0,3,Uncoated,Aluminum,88.2,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.6875,0.6875,1.25,2.0,HELICAL SOLUTIONS,END MILL,H35ALVC3,82079,ALUMINUM
