Manufacturer,Tool Type,Series,Family Code,Part Number,Thread Size,Diameter,Shank Dia,LOC,OAL,Flutes,Coating,Material Focus,List Price,Source File,Imported At,End Geometry,Flute Count,Shank,Corner,Allowed Materials,Source Rule,Flute Length,Overall Length,Material
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8720880,,0.3465,0.3937,1.7323,3.9764,3,EgiAs,Multi-Purpose,27200.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8720890,,0.3504,0.3937,1.7717,3.9764,3,EgiAs,Multi-Purpose,27200.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8720900,,0.3543,0.3937,1.7717,3.9764,3,EgiAs,Multi-Purpose,27200.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8720910,,0.3583,0.3937,1.811,4.1732,3,EgiAs,Multi-Purpose,28900.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8720920,,0.3622,0.3937,1.811,4.1732,3,EgiAs,Multi-Purpose,28900.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8720925,,0.3642,0.3937,1.8504,4.1732,3,EgiAs,Multi-Purpose,28900.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8720930,,0.3661,0.3937,1.8504,4.1732,3,EgiAs,Multi-Purpose,28900.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8720938,,0.3693,0.3937,1.8504,4.1732,3,EgiAs,Multi-Purpose,28900.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8720940,,0.3701,0.3937,1.8504,4.1732,3,EgiAs,Multi-Purpose,28900.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8720950,,0.374,0.3937,1.8898,4.1732,3,EgiAs,Multi-Purpose,28900.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8720960,,0.378,0.3937,1.8898,4.1732,3,EgiAs,Multi-Purpose,29500.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8720970,,0.3819,0.3937,1.9291,4.1732,3,EgiAs,Multi-Purpose,29500.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8720980,,0.3858,0.3937,1.9291,4.1732,3,EgiAs,Multi-Purpose,29500.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8720990,,0.3898,0.3937,1.9685,4.1732,3,EgiAs,Multi-Purpose,29500.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721000,,0.3937,0.3937,1.9685,4.1732,3,EgiAs,Multi-Purpose,29500.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721010,,0.3976,0.4724,2.0079,4.4488,3,EgiAs,Multi-Purpose,30800.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721020,,0.4016,0.4724,2.0079,4.4488,3,EgiAs,Multi-Purpose,30800.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721030,,0.4055,0.4724,2.0472,4.4488,3,EgiAs,Multi-Purpose,30800.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721040,,0.4094,0.4724,2.0472,4.4488,3,EgiAs,Multi-Purpose,30800.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721050,,0.4134,0.4724,2.0866,4.4488,3,EgiAs,Multi-Purpose,30800.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721060,,0.4173,0.4724,2.0866,4.4488,3,EgiAs,Multi-Purpose,31600.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721070,,0.4213,0.4724,2.126,4.4488,3,EgiAs,Multi-Purpose,31600.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721080,,0.4252,0.4724,2.126,4.4488,3,EgiAs,Multi-Purpose,31600.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721090,,0.4291,0.4724,2.1654,4.4488,3,EgiAs,Multi-Purpose,31600.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721100,,0.4331,0.4724,2.1654,4.4488,3,EgiAs,Multi-Purpose,31600.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721110,,0.437,0.4724,2.2047,4.7244,3,EgiAs,Multi-Purpose,33100.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721120,,0.4409,0.4724,2.2047,4.7244,3,EgiAs,Multi-Purpose,33100.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721125,,0.4429,0.4724,2.2441,4.7244,3,EgiAs,Multi-Purpose,33100.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721130,,0.4449,0.4724,2.2441,4.7244,3,EgiAs,Multi-Purpose,33100.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721138,,0.448,0.4724,2.2441,4.7244,3,EgiAs,Multi-Purpose,33100.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721140,,0.4488,0.4724,2.2441,4.7244,3,EgiAs,Multi-Purpose,33100.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721150,,0.4528,0.4724,2.2835,4.7244,3,EgiAs,Multi-Purpose,33100.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721160,,0.4567,0.4724,2.2835,4.7244,3,EgiAs,Multi-Purpose,34000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721170,,0.4606,0.4724,2.3228,4.7244,3,EgiAs,Multi-Purpose,34000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721180,,0.4646,0.4724,2.3228,4.7244,3,EgiAs,Multi-Purpose,34000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721190,,0.4685,0.4724,2.3622,4.7244,3,EgiAs,Multi-Purpose,34000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721200,,0.4724,0.4724,2.3622,4.7244,3,EgiAs,Multi-Purpose,34000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721250,,0.4921,0.5512,2.4803,5.0394,3,EgiAs,Multi-Purpose,35400.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721300,,0.5118,0.5512,2.5591,5.0394,3,EgiAs,Multi-Purpose,39000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721325,,0.5217,0.5512,2.6378,5.2756,3,EgiAs,Multi-Purpose,41100.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721330,,0.5236,0.5512,2.6378,5.2756,3,EgiAs,Multi-Purpose,41100.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721338,,0.5268,0.5512,2.6378,5.2756,3,EgiAs,Multi-Purpose,41100.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721350,,0.5315,0.5512,2.6772,5.2756,3,EgiAs,Multi-Purpose,41100.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721400,,0.5512,0.5512,2.7559,5.2756,3,EgiAs,Multi-Purpose,41100.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721410,,0.5551,0.6299,2.7953,5.5118,3,EgiAs,Multi-Purpose,42800.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721420,,0.5591,0.6299,2.7953,5.5118,3,EgiAs,Multi-Purpose,42800.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721430,,0.563,0.6299,2.8346,5.5118,3,EgiAs,Multi-Purpose,42800.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721450,,0.5709,0.6299,2.874,5.5118,3,EgiAs,Multi-Purpose,42800.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721500,,0.5906,0.6299,2.9528,5.5118,3,EgiAs,Multi-Purpose,43900.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721520,,0.5984,0.6299,2.9921,5.7087,3,EgiAs,Multi-Purpose,46000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721530,,0.6024,0.6299,3.0315,5.7087,3,EgiAs,Multi-Purpose,46000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721550,,0.6102,0.6299,3.0709,5.7087,3,EgiAs,Multi-Purpose,46000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721600,,0.6299,0.6299,3.1496,5.7087,3,EgiAs,Multi-Purpose,46600.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721650,,0.6496,0.7087,3.2677,5.9055,3,EgiAs,Multi-Purpose,57500.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721700,,0.6693,0.7087,3.3465,5.9055,3,EgiAs,Multi-Purpose,57800.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721725,,0.6791,0.7087,3.4252,6.1024,3,EgiAs,Multi-Purpose,67100.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721750,,0.689,0.7087,3.4646,6.1024,3,EgiAs,Multi-Purpose,67100.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721800,,0.7087,0.7087,3.5433,6.1024,3,EgiAs,Multi-Purpose,67100.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721850,,0.7283,0.7874,3.6614,6.2992,3,EgiAs,Multi-Purpose,71700.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721900,,0.748,0.7874,3.7402,6.2992,3,EgiAs,Multi-Purpose,72000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721925,,0.7579,0.7874,3.8189,6.4961,3,EgiAs,Multi-Purpose,81300.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8721950,,0.7677,0.7874,3.8583,6.4961,3,EgiAs,Multi-Purpose,81300.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-3D,ADO-TRS-3D,8722000,,0.7874,0.7874,3.937,6.4961,3,EgiAs,Multi-Purpose,81600.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722300,,0.1181,0.1181,1.063,3.0709,3,EgiAs,Multi-Purpose,19500.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722330,,0.1299,0.1575,1.1811,3.3858,3,EgiAs,Multi-Purpose,20300.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722350,,0.1378,0.1575,1.2598,3.3858,3,EgiAs,Multi-Purpose,20300.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722366,,0.1441,0.1575,1.2992,3.3858,3,EgiAs,Multi-Purpose,20400.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722400,,0.1575,0.1575,1.4173,3.3858,3,EgiAs,Multi-Purpose,20400.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722420,,0.1654,0.2362,1.4961,3.7402,3,EgiAs,Multi-Purpose,20900.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722450,,0.1772,0.2362,1.6142,3.7402,3,EgiAs,Multi-Purpose,20900.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722460,,0.1811,0.2362,1.6535,3.7402,3,EgiAs,Multi-Purpose,21400.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722500,,0.1969,0.2362,1.7717,3.7402,3,EgiAs,Multi-Purpose,21400.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722510,,0.2008,0.2362,1.6142,3.937,3,EgiAs,Multi-Purpose,22700.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722520,,0.2047,0.2362,1.6535,3.937,3,EgiAs,Multi-Purpose,22700.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722530,,0.2087,0.2362,1.6929,3.937,3,EgiAs,Multi-Purpose,22700.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722540,,0.2126,0.2362,1.7323,3.937,3,EgiAs,Multi-Purpose,22700.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722550,,0.2165,0.2362,1.7323,3.937,3,EgiAs,Multi-Purpose,22700.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722560,,0.2205,0.2362,1.7717,3.937,3,EgiAs,Multi-Purpose,24000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722570,,0.2244,0.2362,1.811,3.937,3,EgiAs,Multi-Purpose,24000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722580,,0.2283,0.2362,1.8504,3.937,3,EgiAs,Multi-Purpose,24000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722590,,0.2323,0.2362,1.8898,3.937,3,EgiAs,Multi-Purpose,24000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722600,,0.2362,0.2362,1.8898,3.937,3,EgiAs,Multi-Purpose,24000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722610,,0.2402,0.315,1.9291,4.2913,3,EgiAs,Multi-Purpose,24000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722620,,0.2441,0.315,1.9685,4.2913,3,EgiAs,Multi-Purpose,24000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722630,,0.248,0.315,2.0079,4.2913,3,EgiAs,Multi-Purpose,24000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722640,,0.252,0.315,2.0472,4.2913,3,EgiAs,Multi-Purpose,24000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722650,,0.2559,0.315,2.0472,4.2913,3,EgiAs,Multi-Purpose,24000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722660,,0.2598,0.315,2.0866,4.2913,3,EgiAs,Multi-Purpose,25400.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722670,,0.2638,0.315,2.126,4.2913,3,EgiAs,Multi-Purpose,25400.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722680,,0.2677,0.315,2.1654,4.2913,3,EgiAs,Multi-Purpose,25400.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722690,,0.2717,0.315,2.2047,4.2913,3,EgiAs,Multi-Purpose,25400.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722700,,0.2756,0.315,2.2047,4.2913,3,EgiAs,Multi-Purpose,25400.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722710,,0.2795,0.315,2.2441,4.6457,3,EgiAs,Multi-Purpose,26800.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722720,,0.2835,0.315,2.2835,4.6457,3,EgiAs,Multi-Purpose,26800.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722730,,0.2874,0.315,2.3228,4.6457,3,EgiAs,Multi-Purpose,26800.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722738,,0.2906,0.315,2.3622,4.6457,3,EgiAs,Multi-Purpose,26800.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722740,,0.2913,0.315,2.3622,4.6457,3,EgiAs,Multi-Purpose,26800.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722750,,0.2953,0.315,2.3622,4.6457,3,EgiAs,Multi-Purpose,26800.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722760,,0.2992,0.315,2.4016,4.6457,3,EgiAs,Multi-Purpose,28300.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722770,,0.3031,0.315,2.4409,4.6457,3,EgiAs,Multi-Purpose,28300.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722780,,0.3071,0.315,2.4803,4.6457,3,EgiAs,Multi-Purpose,28300.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722790,,0.311,0.315,2.5197,4.6457,3,EgiAs,Multi-Purpose,28300.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722800,,0.315,0.315,2.5197,4.6457,3,EgiAs,Multi-Purpose,28300.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722810,,0.3189,0.3937,2.5591,5.0394,3,EgiAs,Multi-Purpose,29700.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722820,,0.3228,0.3937,2.5984,5.0394,3,EgiAs,Multi-Purpose,29700.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722830,,0.3268,0.3937,2.6378,5.0394,3,EgiAs,Multi-Purpose,29700.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722840,,0.3307,0.3937,2.6772,5.0394,3,EgiAs,Multi-Purpose,29700.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722850,,0.3346,0.3937,2.6772,5.0394,3,EgiAs,Multi-Purpose,29700.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722860,,0.3386,0.3937,2.7165,5.0394,3,EgiAs,Multi-Purpose,31300.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722870,,0.3425,0.3937,2.7559,5.0394,3,EgiAs,Multi-Purpose,31300.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722880,,0.3465,0.3937,2.7953,5.0394,3,EgiAs,Multi-Purpose,31300.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722890,,0.3504,0.3937,2.8346,5.0394,3,EgiAs,Multi-Purpose,31300.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722900,,0.3543,0.3937,2.8346,5.0394,3,EgiAs,Multi-Purpose,31300.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722910,,0.3583,0.3937,2.874,5.3543,3,EgiAs,Multi-Purpose,32700.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722920,,0.3622,0.3937,2.9134,5.3543,3,EgiAs,Multi-Purpose,32700.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722925,,0.3642,0.3937,2.9134,5.3543,3,EgiAs,Multi-Purpose,32700.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,ADO-TRS-5D,ADO-TRS-5D,8722930,,0.3661,0.3937,2.9528,5.3543,3,EgiAs,Multi-Purpose,32700.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
